,ind,max_valorX,max_valorY,max_valorZ,media,formula,Ehull,HF,Gap,Energy,natoms,nspecies,thickness,uc_area,average_atomic_number,average_valence_number,average_electronegativity
3629,3840,1.072499999999991,0.897499999999809,1.0174999999999272,0.9958333333332424,Ba4Te8As4F4,0.052,-1.525,0.76,-88.457,20,4,12.483,41.358,40.4,11.2,2.25
3630,3841,7.167500000000018,7.167500000000018,10.167500000000018,8.167500000000018,Sr4As4S8Cl4,0.042,-1.215,2.071,-89.42,20,4,10.242,41.538,24.0,7.2,2.29
3631,3842,9.2025000000001,9.2025000000001,9.2025000000001,9.2025000000001,Sr4As4Se8Cl4,0.043,-1.183,1.589,-84.016,20,4,10.726,42.665,31.2,11.2,2.278
3632,3843,0.46249999999997726,0.5550000000000637,0.3875000000000455,0.46833333333336213,InI2Ni5,0.172,-0.029,0.0,-42.19,8,3,6.994,14.817,36.875,12.125,2.08125
3633,3844,0.8949999999999818,0.8949999999999818,0.8949999999999818,0.8949999999999818,Pd5InI2,0.0,-0.349,0.0,-27.616,8,3,7.354,17.476,48.125,12.125,2.2625
3634,3845,0.99249999999995,0.99249999999995,0.99249999999995,0.99249999999995,Pt5InI2,0.112,-0.155,0.0,-38.731,8,3,7.647,17.004,68.125,12.125,2.3125
3635,3846,0.5525000000000091,0.6924999999998818,0.13999999999987267,0.46166666666658784,Sr4As4S8F4,0.0,-1.76,1.965,-99.517,20,4,10.517,33.443,22.4,7.2,2.4539999999999997
3636,3847,1.0675000000001091,1.1124999999999545,0.8624999999999545,1.0141666666666727,Sr4As4Se8F4,0.0,-1.698,1.356,-93.52,20,4,11.2,34.904,29.6,11.2,2.442
3637,3848,1.3900000000001,1.300000000000182,1.3700000000001182,1.3533333333334667,Sr4Te8As4F4,0.06,-1.511,0.441,-87.553,20,4,12.256,37.268,36.8,11.2,2.262
3638,3849,11.93249999999989,11.93249999999989,11.93249999999989,11.93249999999989,Ba4Bi4S8Cl4,0.065,-1.329,1.54,-92.351,20,4,10.904,44.68,37.6,7.2,2.246
3639,3850,61.9,61.9,61.9,61.9,Hf2I5Se,0.072,-0.925,0.286,-33.287,8,3,3.603,43.953,55.375,13.625,2.30625
3640,3851,1.3624999999999545,1.3624999999999545,1.3624999999999545,1.3624999999999545,Mo2SeBr5,0.075,-0.523,0.482,-37.993,8,3,3.668,33.883,36.625,14.125,2.70875
3641,3852,1.3700000000001182,1.4425000000001091,1.2100000000000364,1.3408333333334213,Ba4Bi4S8F4,0.0,-1.821,1.4,-101.398,20,4,10.938,37.619,36.0,7.2,2.41
3642,3853,2.0950000000000273,2.0950000000000273,2.0950000000000273,2.0950000000000273,Ba4Bi4Se8F4,0.031,-1.785,0.903,-95.924,20,4,11.829,38.766,43.2,11.2,2.398
3643,3854,1.1774999999998954,1.1774999999998954,1.1774999999998954,1.1774999999998954,TlPd5Br2,0.075,-0.215,0.0,-26.488,8,3,7.27,17.037,47.625,12.125,2.37
3644,3855,8.337500000000091,8.337500000000091,8.337500000000091,8.337500000000091,Ba4Sb4S8Cl4,0.019,-1.335,2.08,-91.393,20,4,10.799,44.816,31.2,7.2,2.252
3645,3856,9.700000000000045,9.700000000000045,9.700000000000045,9.700000000000045,Ba4Sb4Se8Cl4,0.024,-1.308,1.584,-86.1,20,4,11.161,46.598,38.4,11.2,2.2399999999999998
3646,3857,9.644999999999982,9.644999999999982,9.644999999999982,9.644999999999982,Ba4Sb4Te8Cl4,0.063,-1.146,0.823,-80.645,20,4,11.822,49.347,45.6,11.2,2.06
3647,3858,0.897499999999809,0.9449999999999363,0.40249999999991815,0.7483333333332212,Ba4P4S8F4,0.087,-1.746,2.056,-102.667,20,4,10.554,37.247,22.4,5.2,2.444
3648,3859,1.2049999999999272,1.2749999999998636,0.8875000000000455,1.1224999999999454,Ba4Se8P4F4,0.075,-1.662,1.721,-96.218,20,4,11.12,39.008,29.6,9.2,2.432
3649,3860,1.0974999999998545,0.3374999999998636,0.7300000000000182,0.7216666666665787,Ba4Sb4S8F4,0.0,-1.823,1.974,-100.368,20,4,10.565,38.176,29.6,7.2,2.416
3650,3861,1.2649999999998727,0.875,1.0774999999998727,1.0724999999999152,Ba4Sb4Se8F4,0.0,-1.769,1.386,-94.534,20,4,11.319,39.596,36.8,11.2,2.404
3651,3862,1.1299999999998818,1.2124999999998636,0.9674999999999727,1.1033333333332394,Ba4Sb4Te8F4,0.049,-1.582,0.512,-88.558,20,4,12.657,41.535,44.0,11.2,2.224
3652,3863,0.9049999999999727,0.9049999999999727,0.9049999999999727,0.9049999999999727,TlPd5I2,0.0,-0.223,0.0,-26.339,8,3,7.362,17.764,52.125,12.125,2.295
3653,3864,1.5899999999999181,1.572499999999991,1.572499999999991,1.5783333333333,Bi4Sr4S8F4,0.008,-1.823,0.826,-100.833,20,4,11.125,33.263,32.4,7.2,2.4219999999999997
3654,3865,1.462500000000091,1.7074999999999818,1.5950000000000273,1.5883333333333667,Sr4Sb4S8Cl4,0.045,-1.28,1.989,-89.694,20,4,10.304,41.726,27.6,7.2,2.2640000000000002
3655,3866,61.9,61.9,61.9,61.9,Ta4Co2S10,0.0,-0.959,0.0,-111.846,16,3,4.136,51.174,31.625,6.125,2.2225
3656,3867,0.9574999999999818,0.9125000000001364,0.8849999999999909,0.9183333333333698,Ta4Co2Se10,0.0,-0.745,0.0,-102.476,16,3,4.418,54.371,42.875,12.375,2.20375
3657,3868,6.212499999999864,6.212499999999864,6.212499999999864,6.212499999999864,Sr4Sb4Se8Cl4,0.049,-1.25,1.409,-84.326,20,4,10.712,43.004,34.8,11.2,2.252
3658,3869,3.6074999999998454,3.599999999999909,3.599999999999909,3.6024999999998877,Sr4Sb4Te8Cl4,0.078,-1.087,0.727,-78.846,20,4,12.496,44.222,42.0,11.2,2.072
3659,3870,0.3350000000000364,0.2300000000000182,0.1775000000000091,0.24750000000002123,Nb4Fe2S10,0.045,-0.924,0.0,-114.946,16,3,4.045,50.567,23.5,6.0,2.24125
3660,3871,1.115000000000009,0.9700000000000273,0.9724999999998545,1.0191666666666304,Nb4Fe2Se10,0.0,-0.739,0.0,-106.035,16,3,4.341,53.691,34.75,12.25,2.2225
3661,3872,1.3125,0.7799999999999727,0.8224999999999909,0.9716666666666546,Nb4Te10Fe2,0.0,-0.387,0.0,-97.623,16,3,4.973,58.593,46.0,12.25,1.94125
3662,3873,0.7875000000001364,0.8350000000000364,0.415000000000191,0.6791666666667879,Sr4P4S8F4,0.061,-1.754,2.07,-102.201,20,4,10.42,33.052,18.8,5.2,2.4560000000000004
3663,3874,61.9,61.9,61.9,61.9,Ta4Fe2S10,0.004,-0.938,0.0,-113.135,16,3,4.113,50.716,31.5,6.0,2.21625
3664,3875,0.7225000000000819,0.6849999999999454,0.43499999999994543,0.6141666666666575,Ta4Fe2Se10,0.0,-0.724,0.0,-103.756,16,3,4.419,53.826,42.75,12.25,2.1975
3665,3876,1.2274999999999636,0.6949999999999363,0.7349999999999,0.8858333333332666,Ta4Te10Fe2,0.001,-0.33,0.0,-94.685,16,3,5.058,58.599,54.0,12.25,1.91625
3666,3877,1.162499999999909,1.2474999999999454,0.8999999999998636,1.1033333333332394,Sr4Se8P4F4,0.055,-1.66,1.648,-95.56,20,4,11.028,34.673,26.0,9.2,2.444
3667,3878,0.8775000000000546,0.9750000000001364,0.4450000000001637,0.7658333333334516,Sr4Sb4S8F4,0.0,-1.818,1.526,-99.651,20,4,10.657,34.082,26.0,7.2,2.428
3668,3879,1.25,1.352500000000191,1.0325000000000273,1.2116666666667395,Sr4Sb4Se8F4,0.0,-1.76,0.878,-93.724,20,4,11.396,35.448,33.2,11.2,2.416
3669,3880,1.6824999999998909,1.6824999999998909,1.6824999999998909,1.6824999999998909,V4Li2O10,0.037,-2.292,0.309,-125.787,16,3,4.664,41.327,11.125,5.125,2.6799999999999997
3670,3881,61.9,61.9,61.9,61.9,Nb4Ni2S10,0.0,-0.94,0.078,-111.613,16,3,4.047,52.1,23.75,6.25,2.25125
3671,3882,61.9,61.9,61.9,61.9,Nb4Ni2Se10,0.0,-0.768,0.0,-102.914,16,3,4.326,54.956,35.0,12.5,2.2325
3672,3883,1.1600000000000819,1.0325000000000273,1.0300000000002,1.0741666666667697,Nb4Te10Ni2,0.006,-0.428,0.0,-94.695,16,3,4.592,60.575,46.25,12.5,1.95125
3673,3884,0.45250000000010004,0.3324999999999818,0.36750000000006366,0.3841666666667152,Ta4Ni2S10,0.0,-0.967,0.0,-110.017,16,3,4.126,52.067,31.75,6.25,2.2262500000000003
3674,3885,61.9,61.9,61.9,61.9,Ta4Ni2Se10,0.0,-0.763,0.032,-100.792,16,3,4.395,55.267,43.0,12.5,2.2075
3675,3886,0.9674999999999727,0.7100000000000364,0.7400000000000091,0.8058333333333394,Ta4Te10Ni2,0.001,-0.378,0.0,-91.862,16,3,4.73,61.046,54.25,12.5,1.92625
3676,3887,1.3274999999999864,1.3274999999999864,1.447499999999991,1.367499999999988,Sn2IMnClO2,0.082,-1.021,1.404,-38.488,7,5,5.463,20.475,30.142857142857142,10.142857142857142,2.595714285714286
3677,3888,61.9,61.9,61.9,61.9,Nb4Pd2S10,0.064,-0.859,0.148,-103.47,16,3,4.472,53.712,26.0,6.25,2.2875
3678,3889,61.9,61.9,61.9,61.9,Nb4Pd2Se10,0.038,-0.729,0.021,-95.431,16,3,4.755,56.752,37.25,12.5,2.26875
3679,3890,1.3424999999999727,1.3274999999998727,1.2974999999999,1.3224999999999152,Nb4Pd2Te10,0.011,-0.442,0.041,-88.071,16,3,5.15,61.895,48.5,12.5,1.9875
3680,3891,61.9,61.9,61.9,61.9,Ta4Pd2S10,0.022,-0.892,0.11,-101.953,16,3,4.558,53.477,34.0,6.25,2.2625
3681,3892,61.9,61.9,61.9,61.9,Ta4Pd2Se10,0.014,-0.729,0.071,-93.403,16,3,4.814,56.809,45.25,12.5,2.24375
3682,3893,1.1300000000001091,0.9225000000001273,0.9275000000000091,0.9933333333334152,Ta4Pd2Te10,0.003,-0.395,0.0,-85.281,16,3,5.214,62.296,56.5,12.5,1.9625
3683,3894,0.7975000000001273,0.7925000000000182,0.7925000000000182,0.7941666666667212,Mn5ZnGe2S12,0.067,-0.469,0.0,-117.113,20,4,5.718,43.164,20.55,7.35,2.2190000000000003
3684,3895,1.7725000000000364,1.7825000000000273,1.7725000000000364,1.7758333333333667,Sn2AsS6,0.076,-0.23,0.0,-39.318,9,3,2.942,34.328,25.444444444444443,8.777777777777779,2.397777777777778
3685,3896,2.0949999999999136,2.1024999999999636,2.0949999999999136,2.0974999999999304,Sn2AsSe6,0.052,-0.212,0.0,-35.581,9,3,3.171,37.521,37.44444444444444,15.444444444444445,2.3777777777777778
3686,3897,0.8275000000001,0.8300000000000409,0.8300000000000409,0.8291666666667273,Nb2NiS6,0.0,-0.859,0.0,-60.098,9,3,3.567,29.042,22.88888888888889,6.222222222222222,2.287777777777778
3687,3898,1.3400000000000318,1.3000000000000682,1.3000000000000682,1.3133333333333894,Nb2NiSe6,0.0,-0.703,0.0,-55.125,9,3,3.834,31.379,34.888888888888886,12.88888888888889,2.267777777777778
3688,3899,1.5475000000000136,1.49249999999995,1.49249999999995,1.5108333333333046,Nb2Te6Ni,0.039,-0.367,0.0,-50.433,9,3,4.194,35.217,46.888888888888886,12.88888888888889,1.9677777777777778
3689,3900,0.9624999999999773,0.9600000000000364,0.9600000000000364,0.96083333333335,Ta2NiS6,0.0,-0.877,0.0,-59.245,9,3,3.561,29.194,30.0,6.222222222222222,2.2655555555555558
3690,3901,1.4850000000000136,1.4624999999999773,1.4624999999999773,1.4699999999999893,Ta2NiSe6,0.005,-0.686,0.0,-53.951,9,3,3.818,31.655,42.0,12.88888888888889,2.2455555555555557
3691,3902,0.2799999999999727,0.34750000000008185,0.5274999999999181,0.3849999999999909,Cu2Br2C4N2H4,0.187,-0.113,0.69,-78.98,14,5,4.189,32.87,12.142857142857142,6.142857142857143,2.4857142857142853
3692,3903,1.9950000000000045,1.9850000000000136,1.9874999999999545,1.9891666666666576,Sn2Se6P,0.071,-0.18,0.0,-35.997,9,3,3.118,36.515,35.44444444444444,14.333333333333334,2.378888888888889
3693,3904,0.8899999999999864,0.8849999999999909,0.8849999999999909,0.8866666666666561,Nb2PdS6,0.0,-0.864,0.0,-56.721,9,3,3.658,29.966,24.88888888888889,6.222222222222222,2.3200000000000003
3694,3905,1.5074999999999363,1.5074999999999363,1.5074999999999363,1.5074999999999363,Nb2PdSe6,0.0,-0.732,0.0,-51.959,9,3,3.925,32.247,36.888888888888886,12.88888888888889,2.3
3695,3906,1.6224999999999454,1.6224999999999454,1.6224999999999454,1.6224999999999454,Nb2PdTe6,0.001,-0.43,0.0,-47.57,9,3,4.298,35.933,48.888888888888886,12.88888888888889,2.0
3696,3907,0.3474999999998545,0.3250000000000455,0.2999999999999545,0.32416666666661814,PdNi2Se6,0.006,-0.263,0.202,-41.578,9,3,2.531,33.816,34.0,14.0,2.368888888888889
3697,3908,2.0550000000000637,2.0550000000000637,2.072499999999991,2.0608333333333726,SnIGe2As2Se2SCl5,0.083,-0.497,0.668,-50.814,14,7,6.812,44.184,28.714285714285715,11.571428571428571,2.605714285714286
3698,3909,0.5499999999999545,0.4874999999999545,0.49500000000000455,0.5108333333333045,Ta2PdS6,0.0,-0.885,0.0,-55.883,9,3,3.653,30.151,32.0,6.222222222222222,2.2977777777777777
3699,3910,1.625,1.625,1.625,1.625,Ta2PdSe6,0.0,-0.717,0.0,-50.805,9,3,3.909,32.569,44.0,12.88888888888889,2.2777777777777777
3700,3911,0.9225000000000136,0.9225000000000136,0.9225000000000136,0.9225000000000136,PtNb2S6,0.0,-0.885,0.0,-59.439,9,3,3.665,29.921,28.444444444444443,6.222222222222222,2.328888888888889
3701,3912,1.5774999999999864,1.5599999999999454,1.5599999999999454,1.5658333333332923,PtNb2Se6,0.0,-0.739,0.0,-54.558,9,3,3.937,32.15,40.44444444444444,12.88888888888889,2.308888888888889
3702,3913,1.0375000000000227,1.0375000000000227,1.0375000000000227,1.0375000000000227,Ta2PtS6,0.0,-0.902,0.0,-58.57,9,3,3.658,30.082,35.55555555555556,6.222222222222222,2.3066666666666666
3703,3914,1.7150000000000318,1.7099999999999227,1.7099999999999227,1.7116666666666258,Ta2PtSe6,0.0,-0.72,0.0,-53.368,9,3,3.919,32.451,47.55555555555556,12.88888888888889,2.2866666666666666
3704,3915,0.9674999999999727,0.9674999999999727,0.9674999999999727,0.9674999999999727,Zr5SeBr2PS2B,0.019,-1.373,0.0,-80.37,12,6,7.3,29.659,29.666666666666668,7.5,2.0425
3705,3919,1.525000000000091,1.525000000000091,1.525000000000091,1.525000000000091,ReAu2F6,0.177,-1.459,0.182,-40.569,9,3,3.357,32.005,31.88888888888889,7.888888888888889,3.428888888888889
3706,3920,0.8600000000001273,0.9500000000000455,0.9025000000001455,0.9041666666667728,ReCu2Cl6,0.033,-0.554,0.467,-34.707,9,3,2.815,35.815,26.11111111111111,7.888888888888889,2.74
3707,3921,1.4274999999997817,1.4274999999997817,1.4274999999997817,1.4274999999997817,ReCu2F6,0.0,-1.673,0.872,-43.583,9,3,2.795,28.728,20.77777777777778,7.888888888888889,3.2866666666666666
3708,3922,8.355000000000018,8.50249999999994,8.355000000000018,8.40416666666666,ReI6Cu2,0.088,-0.017,0.18,-28.034,9,3,3.264,45.524,50.111111111111114,14.555555555555555,2.4066666666666667
3709,3923,0.7749999999999773,0.8074999999998909,0.8199999999999363,0.8008333333332681,SbGe2Se6,0.096,-0.154,0.0,-35.722,9,3,3.097,35.934,35.44444444444444,15.444444444444445,2.3744444444444444
3710,3924,0.8100000000000591,0.8000000000000682,0.8025000000000091,0.8041666666667121,Sn2SbS6,0.042,-0.302,0.0,-39.704,9,3,2.987,35.898,27.444444444444443,8.777777777777779,2.3833333333333333
3711,3925,0.7574999999999363,0.7849999999999682,0.7774999999999181,0.7733333333332743,Sn2SbSe6,0.023,-0.282,0.0,-35.953,9,3,3.222,39.059,39.44444444444444,15.444444444444445,2.3633333333333333
3712,3926,61.9,61.9,61.9,61.9,Hf2ZrSe6,0.0,-1.359,0.382,-55.547,9,3,3.157,37.125,43.111111111111114,12.0,2.1366666666666667
3713,3927,0.3224999999999909,0.3250000000000455,0.3250000000000455,0.32416666666669397,Ba2As4O12,0.027,-1.626,3.182,-113.076,18,3,6.475,56.689,18.88888888888889,7.555555555555555,2.876666666666667
3714,3928,0.20499999999992724,0.2300000000000182,0.21249999999986358,0.21583333333326968,Ba2P4O12,0.079,-2.423,5.12,-130.214,18,3,5.923,53.142,14.88888888888889,5.333333333333333,2.878888888888889
3715,3929,61.9,61.9,61.9,61.9,Nb4Br2S12,0.039,-0.76,0.369,-107.097,18,3,4.628,68.132,23.666666666666668,7.0,2.4044444444444446
3716,3930,61.9,61.9,61.9,61.9,Nb4Se12Br2,0.015,-0.682,0.617,-98.552,18,3,4.805,73.598,35.666666666666664,13.666666666666666,2.3844444444444446
3717,3931,61.9,61.9,61.9,61.9,Nb4Te12Br2,0.0,-0.449,0.736,-91.006,18,3,5.109,82.627,47.666666666666664,13.666666666666666,2.0844444444444448
3718,3932,61.9,61.9,61.9,61.9,Ta4Br2S12,0.086,-0.726,0.538,-104.44,18,3,4.525,67.718,30.77777777777778,7.0,2.3822222222222225
3719,3933,61.9,61.9,61.9,61.9,Ta4Se12Br2,0.043,-0.635,0.66,-95.661,18,3,4.767,73.46,42.77777777777778,13.666666666666666,2.362222222222222
3720,3934,61.9,61.9,61.9,61.9,Ta4Te12Br2,0.002,-0.377,0.67,-87.674,18,3,5.098,82.511,54.77777777777778,13.666666666666666,2.0622222222222226
3721,3935,2.425000000000182,1.7550000000001091,1.6550000000002,1.9450000000001637,Ca2Ge4F12,0.0,-2.864,4.773,-92.681,18,3,7.162,32.402,15.333333333333334,8.0,3.211111111111111
3722,3936,0.20250000000010004,0.22500000000013642,0.21500000000014552,0.214166666666794,Ca2P4O12,0.004,-2.402,5.201,-130.201,18,3,5.953,44.613,10.88888888888889,5.333333333333333,2.891111111111111
3723,3937,5.414999999999964,5.414999999999964,5.414999999999964,5.414999999999964,Ca2P4S12,0.069,-0.588,2.355,-84.995,18,3,7.488,60.385,16.22222222222222,5.333333333333333,2.3177777777777777
3724,3938,6.392499999999927,6.392499999999927,6.392499999999927,6.392499999999927,Sn4Ca2Cl12,0.045,-1.44,3.519,-67.585,18,3,9.141,53.431,24.666666666666668,8.0,2.6533333333333338
3725,3939,3.1549999999997453,2.0025000000000546,1.7649999999998727,2.307499999999891,Sn4Ca2F12,0.0,-2.948,3.924,-92.356,18,3,7.547,31.755,19.333333333333332,8.0,3.1999999999999997
3726,3940,61.9,61.9,61.9,61.9,Nb4S12Cl2,0.035,-0.812,0.391,-108.436,18,3,4.615,67.444,21.666666666666668,5.888888888888889,2.4266666666666667
3727,3941,61.9,61.9,61.9,61.9,Nb4Se12Cl2,0.015,-0.728,0.625,-99.78,18,3,4.776,72.789,33.666666666666664,12.555555555555555,2.4066666666666667
3728,3942,61.9,61.9,61.9,61.9,Nb4Te12Cl2,0.015,-0.488,0.749,-92.121,18,3,5.051,81.813,45.666666666666664,12.555555555555555,2.106666666666667
3729,3943,61.9,61.9,61.9,61.9,Ta4S12Cl2,0.075,-0.78,0.546,-105.807,18,3,4.513,66.927,28.77777777777778,5.888888888888889,2.4044444444444446
3730,3944,61.9,61.9,61.9,61.9,Ta4Se12Cl2,0.04,-0.683,0.671,-96.919,18,3,4.738,72.662,40.77777777777778,12.555555555555555,2.384444444444444
3731,3945,61.9,61.9,61.9,61.9,Ta4Te12Cl2,0.017,-0.418,0.706,-88.818,18,3,5.046,81.754,52.77777777777778,12.555555555555555,2.0844444444444448
3732,3946,0.23250000000007276,0.21000000000003638,0.22499999999990905,0.22250000000000605,Nb4Cr2S12,0.031,-0.924,0.0,-125.692,18,3,2.985,58.886,22.444444444444443,5.777777777777778,2.26
3733,3947,0.21749999999997272,0.18250000000011823,0.1875,0.19583333333336364,Ta4Cr2S12,0.0,-0.96,0.0,-124.299,18,3,2.979,59.44,29.555555555555557,5.777777777777778,2.2377777777777776
3734,3948,1.117500000000291,1.0600000000004002,1.0825000000004366,1.0866666666670426,I4Cu2O12,0.03,-0.19,0.735,-78.182,18,3,5.507,42.267,20.333333333333332,9.0,3.0955555555555554
3735,3949,1.2300000000000182,1.2300000000000182,1.2300000000000182,1.2300000000000182,In4ISe3Br2SCl,0.045,-0.656,1.428,-39.885,12,6,7.397,48.284,37.833333333333336,13.666666666666666,2.424166666666667
3736,3950,61.9,61.9,61.9,61.9,Nb4I2S12,0.049,-0.693,0.318,-105.67,18,3,4.638,69.236,25.666666666666668,7.0,2.371111111111111
3737,3951,61.9,61.9,61.9,61.9,Nb4I2Se12,0.019,-0.623,0.577,-97.275,18,3,4.832,74.887,37.666666666666664,13.666666666666666,2.351111111111111
3738,3952,61.9,61.9,61.9,61.9,Nb4Te12I2,0.007,-0.397,0.673,-89.861,18,3,5.167,84.076,49.666666666666664,13.666666666666666,2.051111111111111
3739,3953,61.9,61.9,61.9,61.9,Ta4I2S12,0.093,-0.657,0.502,-102.991,18,3,4.55,68.879,32.77777777777778,7.0,2.348888888888889
3740,3954,61.9,61.9,61.9,61.9,Ta4I2Se12,0.049,-0.575,0.635,-94.361,18,3,4.799,74.719,44.77777777777778,13.666666666666666,2.328888888888889
3741,3955,61.9,61.9,61.9,61.9,Ta4Te12I2,0.004,-0.325,0.615,-86.534,18,3,5.148,83.869,56.77777777777778,13.666666666666666,2.028888888888889
3742,3956,2.5225000000000364,1.6024999999999636,1.6024999999999636,1.9091666666666545,Mo2As4O12,0.031,-1.538,1.978,-130.226,18,3,8.003,29.507,17.333333333333332,8.0,3.017777777777778
3743,3957,0.7450000000001182,0.9525000000001,0.8300000000001546,0.8425000000001243,Ta8TeSe2BrCl4C3N,0.087,-0.842,0.0,-150.281,20,7,6.203,39.613,41.6,7.5,2.2744999999999997
3744,3958,5.1825000000000045,5.1825000000000045,5.1825000000000045,5.1825000000000045,TaAgGeS4Cl2,0.025,-0.694,1.226,-43.3,9,5,3.743,35.244,27.77777777777778,7.555555555555555,2.453333333333333
3745,3959,2.082499999999982,1.5050000000001091,1.5050000000001091,1.6975000000000666,Mo2Sb4O12,0.038,-1.627,1.913,-130.806,18,3,8.127,29.663,21.333333333333332,8.0,2.988888888888889
3746,3960,1.0775000000001,1.0775000000001,1.0775000000001,1.0775000000001,I4CrMnCuS2,0.097,-0.335,0.0,-39.884,9,5,4.251,40.402,35.77777777777778,11.555555555555555,2.3233333333333337
3747,3961,0.7374999999997272,0.7649999999998727,0.7350000000001273,0.7458333333332424,I4Ni2O12,0.076,-0.209,0.545,-85.658,18,3,5.957,40.934,20.22222222222222,8.88888888888889,3.0966666666666667
3748,3962,0.2450000000003456,0.2450000000003456,0.2450000000003456,0.2450000000003456,Ni2N4O12,0.011,-0.428,0.825,-117.093,18,3,4.388,43.819,10.0,6.222222222222222,3.1811111111111114
3749,3963,1.1600000000003092,1.1600000000003092,1.1600000000003092,1.1600000000003092,Pd2I4O12,0.026,-0.157,1.034,-77.862,18,3,5.962,43.784,22.22222222222222,8.88888888888889,3.128888888888889
3750,3964,1.175000000000182,1.175000000000182,1.175000000000182,1.175000000000182,Pd2N4O12,0.0,-0.387,1.431,-109.502,18,3,4.52,47.153,12.0,6.222222222222222,3.2133333333333334
3751,3965,0.9600000000000364,0.9600000000000364,0.9600000000000364,0.9600000000000364,Pt2N4O12,0.013,-0.348,2.206,-113.866,18,3,4.635,46.106,15.555555555555555,6.222222222222222,3.2222222222222223
3752,3966,1.0975000000003092,1.1900000000000546,1.1525000000001455,1.1466666666668364,As4S2O12,0.0,-1.232,4.456,-110.478,18,3,2.661,57.896,14.444444444444445,8.0,3.0644444444444447
3753,3967,0.8374999999996362,0.9674999999997453,0.9074999999997999,0.9041666666663938,Sb4S2O12,0.0,-1.369,4.131,-111.915,18,3,3.304,58.59,18.444444444444443,8.0,3.035555555555556
3754,3968,1.4899999999997817,1.6475000000000364,1.6349999999997635,1.5908333333331939,As4Se2O12,0.075,-0.916,3.192,-103.59,18,3,2.115,59.882,16.444444444444443,9.11111111111111,3.0611111111111113
3755,3969,5.460000000000036,5.460000000000036,5.460000000000036,5.460000000000036,Sr2Ge4Cl12,0.0,-1.371,3.829,-67.51,18,3,8.793,55.476,22.666666666666668,8.0,2.658888888888889
3756,3970,0.2074999999999818,0.22749999999996362,0.21499999999991815,0.21666666666662118,Sr2P4O12,0.091,-2.413,5.087,-129.73,18,3,5.993,48.934,12.88888888888889,5.333333333333333,2.8855555555555554
3757,3971,6.244999999999891,6.244999999999891,6.244999999999891,6.244999999999891,Sr2P4S12,0.072,-0.623,2.344,-84.95,18,3,7.415,62.137,18.22222222222222,5.333333333333333,2.3122222222222226
3758,3972,5.974999999999909,5.957499999999982,5.957499999999982,5.963333333333291,Pb4Sr2Cl12,0.076,-1.547,2.998,-67.654,18,3,9.876,54.613,33.77777777777778,8.0,2.73
